run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-03-08,2026-03-08T20:30:00+00:00,P1,santa clara,guimaraes,nb,7.885738245470929,49.681286663333466,0.927481527726742,0.8883952316450646,0.8883952316450646,1.1256251321253423,,,,missing,True
2026-03-08,2026-03-08T17:00:00+00:00,I1,genoa,roma,nb,7.940599047576863,49.13772583401803,0.9245351618484132,0.8878937535346059,0.8878937535346059,1.126260879772058,,,,missing,True
2026-03-08,2026-03-08T14:00:00+00:00,I1,fiorentina,parma,nb,8.161847628678025,49.13772583401803,0.912579442094008,0.8786449717180892,0.8786449717180892,1.1381161130924302,,,,missing,True
2026-03-08,2026-03-08T14:00:00+00:00,I1,bologna,verona,nb,8.435249974870384,49.13772583401803,0.8963352766368531,0.8669254427948245,0.8669254427948245,1.1535017322552734,,,,missing,True
2026-03-08,2026-03-08T19:45:00+00:00,I1,milan,inter,nb,8.562556991521564,49.13772583401803,0.8882233291407303,0.8613691633248871,0.8613691633248871,1.1609424188579,,,,missing,True
2026-03-08,2026-03-08T18:00:00+00:00,P1,benfica,porto,nb,8.804012583488301,49.681286663333466,0.872078209978942,0.8434485136701777,0.8434485136701777,1.1856088235292572,,,,missing,True
2026-03-08,2026-03-08T11:30:00+00:00,I1,lecce,cremonese,nb,9.188818662310526,49.13772583401803,0.8434644682502602,0.8332605833383472,0.8332605833383472,1.2001047691391253,,,,missing,True
2026-03-08,2026-03-08T19:45:00+00:00,F1,lyon,paris fc,nb,9.085117091101235,80.58494964222638,0.8580030905193738,0.8323640481692962,0.8323640481692962,1.2013973960064743,,,,missing,True
2026-03-08,2026-03-08T16:15:00+00:00,F1,brest,le havre,nb,9.33327472916293,80.58494964222638,0.8386293668715608,0.8248544805269792,0.8248544805269792,1.2123350525551182,,,,missing,True
2026-03-08,2026-03-08T15:30:00+00:00,P1,estrela,gil vicente,nb,9.17361684177522,49.681286663333466,0.8448195688244606,0.8241280554843949,0.8241280554843949,1.2134036614154986,,,,missing,True
2026-03-08,2026-03-08T16:15:00+00:00,F1,lille,lorient,nb,9.499565929925923,80.58494964222638,0.8249624352896494,0.8198457107162204,0.8198457107162204,1.2197416988696521,,,,missing,True
2026-03-08,2026-03-08T14:00:00+00:00,F1,lens,metz,nb,9.616609352001412,80.58494964222638,0.815029846661687,0.8163315286074525,0.8163315286074525,1.224992499929361,,,,missing,True
2026-03-08,2026-03-08T13:00:00+00:00,SP1,villarreal,elche,nb,9.466756866336818,53.33118436579476,0.8224539229168302,0.8100691637553296,0.8100691637553296,1.2344624937507638,,,,missing,True
2026-03-08,2026-03-08T16:15:00+00:00,F1,nice,rennes,nb,9.93879013793311,80.58494964222638,0.786442195574478,0.8067049386948026,0.8067049386948026,1.2396106085800547,,,,missing,True
2026-03-08,2026-03-08T16:30:00+00:00,E1,qpr,middlesbrough,nb,9.828285988022866,193.21843633309723,0.8026803359200114,0.802658002698004,0.802658002698004,1.2458606238755023,,,,missing,True
2026-03-08,2026-03-08T14:30:00+00:00,D1,st pauli,ein frankfurt,nb,9.441782517570946,44.983123689566725,0.8217900311391896,0.7982954715741801,0.7982954715741801,1.2526690124247772,,,,missing,True
2026-03-08,2026-03-08T15:15:00+00:00,SP1,getafe,betis,nb,9.734343692743685,53.33118436579476,0.7997138069218618,0.7971277350784781,0.7971277350784781,1.2545040850969122,,,,missing,True
2026-03-08,2026-03-08T17:30:00+00:00,SP1,sevilla,vallecano,nb,9.776987011692988,53.33118436579476,0.7959822881273731,0.7950541071036281,0.7950541071036281,1.2577760319269178,,,,missing,True
2026-03-08,2026-03-08T16:30:00+00:00,D1,union berlin,werder bremen,nb,9.961234782398247,44.983123689566725,0.7770550946010999,0.7926109103367993,0.7926109103367993,1.2616530847084557,,,,missing,True
2026-03-08,2026-03-08T20:00:00+00:00,SP1,valencia,alaves,nb,9.904916968540892,53.33118436579476,0.7846209166454239,0.7888163644957654,0.7888163644957654,1.267722178455602,,,,missing,True
